-0,01631441320961935; 0,9482304606179262
-0,007100216453200581; 0,9557442819130606
0,2134660545315008; 0,9485751313195379
0,397175538490526; 0,9113506955454764
0,12054283337699156; 0,6184357464878056
0,2860307262441466; 0,6336839783271064
0,5067348655094925; 0,6715150345360046
0,5811607590108412; 0,9641266733762563
0,7836203291375419; 1,0469303627314464
0,9207533122854425; 0,8071360622061685
0,7365153332506125; 0,6718597052376163
0,9943290180561497; 0,822246425764825
1,1054508522557545; 1,0924131085161242
1,197776644194137; 1,2275515972040316
1,3353462102307454; 1,1302579515530864
1,4273273314675163; 1,1528959232349418
1,5101631900881898; 1,1905201770228726
1,601477947968511; 0,9956571491596931
1,7027422001020225; 1,0483090455378932
1,8406564368402425; 1,0635159168930004
1,9975275621671054; 1,266251223580991
1,9059140896787212; 1,3636138033722585
4,919599814337382; 4,030634331959247
5,019944944599929; 3,78328484965464
4,734511647571909; 3,617856699709098
4,8168879452571005; 3,5054802641556257
4,5041337506146615; 3,4225111328636624
4,421183001760118; 3,34738670674038
4,283291743068672; 3,3396798698523433
4,595793179196595; 3,3401486220065353
4,21734474882697; 2,814580949360981
4,088782577125813; 2,851888106103429
3,9877481054600423; 2,8742365543959303
3,730072288935151; 2,768850040671143
3,6651593067982846; 2,5812526711979378
3,9315897591441136; 2,5441523168764566
3,820743661505797; 2,363986047729999
3,5541064067390016; 2,3335860918478484
3,213755577920854; 2,2430755656046215
3,1034839314518905; 2,250410158134918
2,697921405888814; 1,8748018143465734
3,01060666639093; 1,9352708422373266
3,3230851244720787; 1,9282395599244482
3,3972123033653645; 2,123350750692788
2,4951401431072755; 1,686997642452401
2,384294045468959; 1,506831373305944
2,0898993101990353; 1,4163897812030388
2,2276527006098368; 1,3790964112886548
2,300768845445061; 1,2442060855059078
2,623104885592305; 1,454689589566129
2,7981976020110384; 1,6049522286407565
2,8993469639106797; 1,620103952683606
